name,diameter,weight,red,green,blue
grapefruit,12.52,213.40,158.00,65.00,16.00
grapefruit,12.52,213.42,148.00,65.00,3.00
grapefruit,12.52,213.43,163.00,55.00,20.00
grapefruit,12.52,213.44,151.00,69.00,25.00
grapefruit,12.53,213.44,145.00,58.00,9.00
grapefruit,12.53,213.44,169.00,59.00,15.00
grapefruit,12.53,213.44,140.00,73.00,12.00
grapefruit,12.53,213.44,155.00,55.00,2.00
grapefruit,12.53,213.45,145.00,78.00,27.00
grapefruit,12.53,213.46,165.00,80.00,22.00
grapefruit,12.53,213.46,149.00,84.00,15.00
grapefruit,12.53,213.47,158.00,60.00,2.00
grapefruit,12.53,213.50,142.00,70.00,5.00
grapefruit,12.53,213.50,153.00,67.00,12.00
grapefruit,12.53,213.50,151.00,66.00,9.00
grapefruit,12.53,213.51,140.00,69.00,15.00
grapefruit,12.53,213.52,153.00,48.00,5.00
grapefruit,12.54,213.54,143.00,75.00,16.00
grapefruit,12.54,213.54,161.00,83.00,15.00
grapefruit,12.54,213.54,146.00,78.00,24.00
grapefruit,12.54,213.58,152.00,63.00,16.00
grapefruit,12.54,213.58,155.00,61.00,10.00
grapefruit,12.54,213.59,141.00,58.00,2.00
grapefruit,12.54,213.62,141.00,76.00,5.00
grapefruit,12.54,213.66,142.00,59.00,23.00
grapefruit,12.55,213.66,144.00,65.00,14.00
grapefruit,12.55,213.68,160.00,82.00,12.00
grapefruit,12.55,213.68,158.00,62.00,8.00
grapefruit,12.55,213.69,159.00,90.00,13.00
grapefruit,12.55,213.70,155.00,71.00,3.00
grapefruit,12.55,213.72,149.00,81.00,22.00
grapefruit,12.55,213.73,155.00,77.00,2.00
grapefruit,12.55,213.74,154.00,78.00,32.00
grapefruit,12.55,213.75,147.00,64.00,11.00
grapefruit,12.55,213.76,159.00,67.00,25.00
grapefruit,12.55,213.76,158.00,70.00,25.00
grapefruit,12.55,213.80,155.00,78.00,20.00
grapefruit,12.55,213.80,135.00,67.00,21.00
grapefruit,12.55,213.82,150.00,65.00,11.00
grapefruit,12.55,213.82,142.00,77.00,2.00
grapefruit,12.56,213.84,156.00,71.00,7.00
grapefruit,12.56,213.84,150.00,74.00,16.00
grapefruit,12.56,213.88,158.00,69.00,2.00
grapefruit,12.56,213.90,131.00,76.00,32.00
grapefruit,12.56,213.90,131.00,70.00,17.00
grapefruit,12.56,213.91,150.00,75.00,31.00
grapefruit,12.56,213.92,143.00,70.00,2.00
grapefruit,12.56,213.95,151.00,70.00,29.00
grapefruit,12.56,213.95,162.00,79.00,14.00
grapefruit,12.56,213.98,165.00,74.00,3.00
grapefruit,12.56,214.00,142.00,51.00,5.00
grapefruit,12.56,214.00,145.00,68.00,13.00
grapefruit,12.56,214.00,159.00,62.00,11.00
grapefruit,12.56,214.00,148.00,63.00,14.00
grapefruit,12.56,214.01,151.00,68.00,29.00
grapefruit,12.56,214.01,151.00,68.00,2.00
grapefruit,12.56,214.02,168.00,54.00,19.00
grapefruit,12.56,214.05,151.00,59.00,16.00
grapefruit,12.56,214.05,137.00,74.00,23.00
grapefruit,12.56,214.07,160.00,63.00,10.00
grapefruit,12.57,214.09,145.00,62.00,16.00
grapefruit,12.57,214.10,168.00,64.00,17.00
grapefruit,12.57,214.10,144.00,73.00,13.00
grapefruit,12.57,214.14,164.00,67.00,25.00
grapefruit,12.57,214.15,147.00,80.00,15.00
grapefruit,12.57,214.15,156.00,67.00,24.00
grapefruit,12.57,214.20,149.00,82.00,28.00
grapefruit,12.57,214.20,140.00,80.00,10.00
grapefruit,12.57,214.21,141.00,65.00,6.00
grapefruit,12.57,214.22,142.00,54.00,11.00
grapefruit,12.57,214.25,148.00,77.00,15.00
grapefruit,12.58,214.26,165.00,71.00,31.00
grapefruit,12.58,214.26,144.00,78.00,2.00
grapefruit,12.58,214.29,153.00,75.00,34.00
grapefruit,12.58,214.30,145.00,68.00,13.00
grapefruit,12.58,214.31,153.00,65.00,14.00
grapefruit,12.58,214.34,150.00,84.00,2.00
grapefruit,12.58,214.35,163.00,76.00,15.00
grapefruit,12.58,214.35,154.00,71.00,22.00
grapefruit,12.58,214.38,165.00,85.00,9.00
grapefruit,12.58,214.38,153.00,87.00,9.00
grapefruit,12.58,214.40,163.00,70.00,25.00
grapefruit,12.58,214.44,153.00,56.00,2.00
grapefruit,12.58,214.46,159.00,48.00,30.00
grapefruit,12.58,214.47,146.00,88.00,26.00
grapefruit,12.59,214.48,151.00,62.00,10.00
grapefruit,12.59,214.48,138.00,84.00,39.00
grapefruit,12.59,214.49,150.00,43.00,12.00
grapefruit,12.59,214.49,153.00,58.00,16.00
grapefruit,12.59,214.52,153.00,62.00,37.00
grapefruit,12.59,214.53,166.00,80.00,2.00
grapefruit,12.59,214.54,152.00,76.00,18.00
grapefruit,12.59,214.56,145.00,81.00,11.00
grapefruit,12.59,214.56,146.00,50.00,7.00
grapefruit,12.59,214.56,154.00,52.00,21.00
grapefruit,12.59,214.57,126.00,73.00,18.00
grapefruit,12.59,214.58,147.00,76.00,11.00
grapefruit,12.60,214.61,157.00,62.00,34.00
grapefruit,12.60,214.61,154.00,64.00,2.00
grapefruit,12.60,214.62,149.00,66.00,10.00
grapefruit,12.60,214.64,173.00,82.00,21.00
grapefruit,12.60,214.64,156.00,52.00,19.00
grapefruit,12.60,214.65,143.00,67.00,19.00
grapefruit,12.60,214.65,154.00,73.00,28.00
grapefruit,12.60,214.69,155.00,76.00,21.00
grapefruit,12.60,214.73,144.00,86.00,2.00
grapefruit,12.60,214.76,140.00,96.00,30.00
grapefruit,12.60,214.76,153.00,59.00,2.00
grapefruit,12.60,214.76,143.00,80.00,31.00
grapefruit,12.60,214.79,156.00,73.00,29.00
grapefruit,12.61,214.81,144.00,71.00,12.00
grapefruit,12.61,214.88,151.00,71.00,13.00
grapefruit,12.61,214.91,160.00,67.00,22.00
grapefruit,12.61,214.92,167.00,81.00,32.00
grapefruit,12.61,214.95,171.00,73.00,17.00
grapefruit,12.61,214.97,177.00,63.00,22.00
grapefruit,12.61,215.00,159.00,66.00,13.00
grapefruit,12.61,215.01,160.00,67.00,30.00
grapefruit,12.61,215.03,167.00,57.00,21.00
grapefruit,12.61,215.05,145.00,66.00,15.00
grapefruit,12.61,215.06,157.00,69.00,23.00
grapefruit,12.62,215.11,154.00,70.00,4.00
grapefruit,12.62,215.12,153.00,86.00,2.00
grapefruit,12.62,215.13,151.00,75.00,19.00
grapefruit,12.62,215.14,156.00,67.00,14.00
grapefruit,12.62,215.14,146.00,78.00,19.00
grapefruit,12.62,215.16,163.00,99.00,10.00
grapefruit,12.62,215.18,155.00,63.00,15.00
grapefruit,12.62,215.21,162.00,78.00,13.00
grapefruit,12.62,215.22,156.00,69.00,27.00
grapefruit,12.62,215.22,147.00,57.00,11.00
grapefruit,12.63,215.22,168.00,71.00,14.00
grapefruit,12.63,215.22,157.00,86.00,16.00
grapefruit,12.63,215.26,157.00,64.00,33.00
grapefruit,12.63,215.28,155.00,71.00,25.00
grapefruit,12.63,215.28,145.00,74.00,12.00
grapefruit,12.63,215.28,158.00,61.00,32.00
grapefruit,12.63,215.28,148.00,68.00,32.00
grapefruit,12.63,215.28,152.00,70.00,17.00
grapefruit,12.63,215.30,149.00,73.00,8.00
grapefruit,12.63,215.31,141.00,59.00,16.00
grapefruit,12.64,215.34,150.00,74.00,7.00
grapefruit,12.64,215.37,145.00,68.00,21.00
grapefruit,12.64,215.42,160.00,53.00,7.00
grapefruit,12.64,215.49,163.00,71.00,7.00
grapefruit,12.64,215.49,147.00,72.00,18.00
grapefruit,12.64,215.50,140.00,83.00,17.00
grapefruit,12.65,215.51,174.00,56.00,11.00
grapefruit,12.65,215.53,146.00,83.00,2.00
grapefruit,12.65,215.53,164.00,61.00,13.00
grapefruit,12.65,215.55,157.00,59.00,16.00
grapefruit,12.65,215.57,147.00,70.00,10.00
grapefruit,12.65,215.58,164.00,66.00,23.00
grapefruit,12.66,215.61,150.00,89.00,2.00
grapefruit,12.66,215.62,141.00,82.00,25.00
grapefruit,12.66,215.63,152.00,75.00,26.00
grapefruit,12.66,215.63,152.00,60.00,2.00
grapefruit,12.66,215.67,162.00,65.00,4.00
grapefruit,12.66,215.69,146.00,67.00,2.00
grapefruit,12.66,215.73,153.00,67.00,12.00
grapefruit,12.66,215.74,126.00,73.00,15.00
grapefruit,12.66,215.74,156.00,71.00,2.00
grapefruit,12.67,215.76,160.00,69.00,16.00
grapefruit,12.67,215.77,163.00,73.00,11.00
grapefruit,12.67,215.78,155.00,77.00,2.00
grapefruit,12.67,215.81,148.00,63.00,2.00
grapefruit,12.67,215.81,162.00,74.00,37.00
grapefruit,12.67,215.82,143.00,70.00,10.00
grapefruit,12.68,215.83,128.00,83.00,4.00
grapefruit,12.68,215.85,154.00,79.00,17.00
grapefruit,12.68,215.86,159.00,91.00,30.00
grapefruit,12.68,215.86,145.00,75.00,14.00
grapefruit,12.68,215.87,149.00,67.00,2.00
grapefruit,12.68,215.88,133.00,69.00,15.00
grapefruit,12.68,215.89,130.00,69.00,29.00
grapefruit,12.68,215.90,144.00,70.00,13.00
grapefruit,12.68,215.91,147.00,89.00,21.00
grapefruit,12.68,215.92,149.00,52.00,8.00
grapefruit,12.68,215.92,126.00,59.00,14.00
grapefruit,12.68,215.93,160.00,59.00,2.00
grapefruit,12.68,215.94,156.00,78.00,17.00
grapefruit,12.68,215.95,159.00,37.00,28.00
grapefruit,12.69,215.97,144.00,54.00,7.00
grapefruit,12.69,215.99,144.00,76.00,22.00
grapefruit,12.69,216.01,130.00,60.00,8.00
grapefruit,12.69,216.01,143.00,79.00,20.00
grapefruit,12.69,216.03,149.00,72.00,24.00
grapefruit,12.69,216.03,156.00,93.00,17.00
grapefruit,12.69,216.07,156.00,72.00,18.00
grapefruit,12.69,216.09,153.00,61.00,15.00
grapefruit,12.70,216.09,145.00,65.00,10.00
grapefruit,12.70,216.14,158.00,68.00,18.00
grapefruit,12.70,216.14,159.00,69.00,17.00
grapefruit,12.70,216.17,143.00,72.00,20.00
grapefruit,12.70,216.20,150.00,63.00,24.00
grapefruit,12.70,216.20,148.00,72.00,30.00
grapefruit,12.70,216.21,141.00,77.00,10.00
grapefruit,12.70,216.23,150.00,73.00,10.00
grapefruit,12.70,216.25,152.00,70.00,2.00
grapefruit,12.70,216.28,159.00,65.00,3.00
grapefruit,12.70,216.32,136.00,72.00,14.00
grapefruit,12.70,216.33,155.00,76.00,16.00
grapefruit,12.71,216.36,165.00,68.00,8.00
grapefruit,12.71,216.40,153.00,65.00,20.00
grapefruit,12.71,216.40,143.00,79.00,14.00
grapefruit,12.71,216.43,154.00,51.00,18.00
grapefruit,12.71,216.43,166.00,59.00,7.00
grapefruit,12.71,216.44,145.00,54.00,7.00
grapefruit,12.71,216.46,134.00,84.00,13.00
grapefruit,12.71,216.47,160.00,66.00,15.00
grapefruit,12.71,216.51,167.00,87.00,5.00
grapefruit,12.71,216.52,138.00,77.00,8.00
grapefruit,12.71,216.53,152.00,57.00,7.00
grapefruit,12.72,216.56,154.00,63.00,20.00
grapefruit,12.72,216.56,115.00,70.00,19.00
grapefruit,12.72,216.57,164.00,57.00,16.00
grapefruit,12.72,216.58,160.00,72.00,29.00
grapefruit,12.72,216.59,150.00,72.00,11.00
grapefruit,12.72,216.60,158.00,72.00,23.00
grapefruit,12.72,216.61,156.00,72.00,2.00
grapefruit,12.72,216.66,153.00,90.00,40.00
grapefruit,12.72,216.67,148.00,66.00,15.00
grapefruit,12.72,216.69,156.00,81.00,23.00
grapefruit,12.73,216.69,157.00,66.00,29.00
grapefruit,12.73,216.71,144.00,54.00,19.00
grapefruit,12.73,216.71,141.00,55.00,21.00
grapefruit,12.73,216.72,137.00,72.00,2.00
grapefruit,12.73,216.73,143.00,73.00,24.00
grapefruit,12.73,216.74,151.00,90.00,2.00
grapefruit,12.73,216.77,151.00,68.00,3.00
grapefruit,12.73,216.77,147.00,75.00,2.00
grapefruit,12.73,216.77,157.00,75.00,17.00
grapefruit,12.73,216.80,154.00,84.00,13.00
grapefruit,12.73,216.83,152.00,57.00,25.00
grapefruit,12.73,216.84,159.00,71.00,20.00
grapefruit,12.73,216.85,142.00,63.00,13.00
grapefruit,12.73,216.85,135.00,74.00,12.00
grapefruit,12.73,216.87,163.00,64.00,3.00
grapefruit,12.73,216.88,159.00,75.00,32.00
grapefruit,12.73,216.89,144.00,68.00,32.00
grapefruit,12.74,216.90,155.00,79.00,11.00
grapefruit,12.74,216.90,149.00,77.00,16.00
grapefruit,12.74,216.91,173.00,73.00,19.00
grapefruit,12.74,216.91,160.00,68.00,23.00
grapefruit,12.74,216.95,162.00,69.00,16.00
grapefruit,12.75,216.97,168.00,45.00,20.00
grapefruit,12.75,216.98,127.00,77.00,12.00
grapefruit,12.75,216.99,150.00,50.00,12.00
grapefruit,12.75,217.00,161.00,79.00,20.00
grapefruit,12.75,217.01,161.00,75.00,8.00
grapefruit,12.75,217.07,147.00,83.00,10.00
grapefruit,12.75,217.07,139.00,71.00,17.00
grapefruit,12.75,217.07,158.00,57.00,8.00
grapefruit,12.75,217.09,142.00,80.00,17.00
grapefruit,12.75,217.10,170.00,77.00,7.00
grapefruit,12.76,217.11,154.00,69.00,21.00
grapefruit,12.76,217.12,157.00,56.00,2.00
grapefruit,12.76,217.17,158.00,88.00,16.00
grapefruit,12.76,217.17,160.00,67.00,18.00
grapefruit,12.76,217.19,145.00,66.00,11.00
grapefruit,12.76,217.21,147.00,72.00,4.00
grapefruit,12.76,217.22,140.00,78.00,2.00
grapefruit,12.76,217.22,151.00,83.00,18.00
grapefruit,12.76,217.26,137.00,78.00,25.00
grapefruit,12.76,217.26,146.00,69.00,15.00
grapefruit,12.76,217.28,137.00,70.00,9.00
grapefruit,12.77,217.28,153.00,75.00,23.00
grapefruit,12.77,217.29,140.00,66.00,32.00
grapefruit,12.77,217.29,148.00,74.00,19.00
grapefruit,12.77,217.29,152.00,80.00,2.00
grapefruit,12.77,217.34,158.00,58.00,29.00
grapefruit,12.77,217.36,164.00,69.00,9.00
grapefruit,12.77,217.36,149.00,70.00,13.00
grapefruit,12.77,217.36,131.00,65.00,19.00
grapefruit,12.77,217.39,130.00,65.00,8.00
grapefruit,12.77,217.40,145.00,66.00,4.00
grapefruit,12.77,217.41,158.00,83.00,13.00
grapefruit,12.78,217.44,156.00,62.00,16.00
grapefruit,12.78,217.45,157.00,59.00,2.00
grapefruit,12.78,217.45,155.00,65.00,13.00
grapefruit,12.78,217.47,145.00,69.00,15.00
grapefruit,12.78,217.51,149.00,72.00,9.00
grapefruit,12.78,217.52,156.00,56.00,2.00
grapefruit,12.78,217.52,146.00,62.00,23.00
grapefruit,12.78,217.57,157.00,64.00,21.00
grapefruit,12.78,217.58,144.00,71.00,17.00
grapefruit,12.78,217.61,156.00,67.00,34.00
grapefruit,12.78,217.62,148.00,81.00,20.00
grapefruit,12.79,217.63,151.00,81.00,30.00
grapefruit,12.79,217.65,141.00,72.00,19.00
grapefruit,12.79,217.65,159.00,86.00,4.00
grapefruit,12.79,217.68,126.00,85.00,15.00
grapefruit,12.79,217.68,142.00,63.00,18.00
grapefruit,12.79,217.72,153.00,64.00,7.00
grapefruit,12.79,217.73,168.00,63.00,27.00
grapefruit,12.79,217.75,147.00,71.00,17.00
grapefruit,12.79,217.77,165.00,76.00,13.00
grapefruit,12.80,217.80,149.00,76.00,27.00
grapefruit,12.80,217.84,151.00,83.00,16.00
grapefruit,12.80,217.91,149.00,73.00,11.00
grapefruit,12.80,217.92,156.00,74.00,16.00
grapefruit,12.80,217.92,155.00,64.00,11.00
grapefruit,12.80,217.94,153.00,61.00,18.00
grapefruit,12.80,217.94,144.00,81.00,13.00
grapefruit,12.80,217.95,159.00,76.00,14.00
grapefruit,12.80,217.97,160.00,81.00,2.00
grapefruit,12.80,217.97,159.00,69.00,17.00
grapefruit,12.81,217.99,141.00,77.00,16.00
grapefruit,12.81,218.00,161.00,76.00,9.00
grapefruit,12.81,218.03,148.00,89.00,2.00
grapefruit,12.81,218.04,167.00,63.00,39.00
grapefruit,12.81,218.04,143.00,69.00,8.00
grapefruit,12.82,218.06,165.00,63.00,2.00
grapefruit,12.82,218.07,152.00,65.00,24.00
grapefruit,12.82,218.07,140.00,77.00,17.00
grapefruit,12.82,218.11,153.00,80.00,14.00
grapefruit,12.82,218.12,152.00,73.00,29.00
grapefruit,12.83,218.13,160.00,58.00,2.00
grapefruit,12.83,218.15,144.00,54.00,34.00
grapefruit,12.83,218.15,145.00,72.00,22.00
grapefruit,12.83,218.17,148.00,73.00,16.00
grapefruit,12.83,218.22,148.00,70.00,15.00
grapefruit,12.83,218.25,166.00,61.00,2.00
grapefruit,12.83,218.28,140.00,64.00,13.00
grapefruit,12.83,218.29,149.00,57.00,24.00
grapefruit,12.83,218.30,145.00,63.00,23.00
grapefruit,12.83,218.32,147.00,79.00,15.00
grapefruit,12.83,218.32,159.00,68.00,4.00
grapefruit,12.84,218.37,161.00,68.00,17.00
grapefruit,12.84,218.37,154.00,84.00,9.00
grapefruit,12.84,218.37,144.00,55.00,2.00
grapefruit,12.84,218.40,153.00,66.00,21.00
grapefruit,12.84,218.41,152.00,71.00,29.00
grapefruit,12.84,218.46,155.00,69.00,20.00
grapefruit,12.84,218.48,153.00,69.00,25.00
grapefruit,12.84,218.54,145.00,87.00,6.00
grapefruit,12.85,218.54,142.00,71.00,18.00
grapefruit,12.85,218.57,154.00,57.00,11.00
grapefruit,12.85,218.58,137.00,60.00,5.00
grapefruit,12.85,218.59,144.00,62.00,13.00
grapefruit,12.85,218.59,149.00,80.00,25.00
grapefruit,12.85,218.60,153.00,74.00,13.00
grapefruit,12.85,218.63,137.00,57.00,13.00
grapefruit,12.86,218.63,133.00,67.00,2.00
grapefruit,12.86,218.67,126.00,71.00,10.00
grapefruit,12.87,218.67,149.00,79.00,33.00
grapefruit,12.87,218.68,135.00,74.00,26.00
grapefruit,12.87,218.68,154.00,79.00,22.00
grapefruit,12.87,218.70,139.00,62.00,20.00
grapefruit,12.87,218.71,160.00,70.00,17.00
grapefruit,12.87,218.72,159.00,62.00,9.00
grapefruit,12.87,218.72,164.00,84.00,21.00
grapefruit,12.87,218.72,155.00,60.00,10.00
grapefruit,12.87,218.73,159.00,69.00,2.00
grapefruit,12.88,218.75,137.00,80.00,18.00
grapefruit,12.88,218.75,143.00,62.00,7.00
grapefruit,12.88,218.76,149.00,72.00,25.00
grapefruit,12.88,218.78,134.00,67.00,6.00
grapefruit,12.88,218.85,158.00,75.00,2.00
grapefruit,12.88,218.86,141.00,76.00,15.00
grapefruit,12.88,218.86,146.00,75.00,21.00
grapefruit,12.88,218.86,135.00,94.00,14.00
grapefruit,12.88,218.86,144.00,71.00,31.00
grapefruit,12.88,218.87,144.00,70.00,12.00
grapefruit,12.89,218.90,157.00,77.00,15.00
grapefruit,12.89,218.91,146.00,69.00,21.00
grapefruit,12.89,218.92,166.00,63.00,38.00
grapefruit,12.89,218.95,147.00,61.00,17.00
grapefruit,12.89,218.98,152.00,98.00,27.00
grapefruit,12.89,218.98,150.00,78.00,40.00
grapefruit,12.89,218.99,152.00,66.00,14.00
grapefruit,12.89,219.08,159.00,72.00,21.00
grapefruit,12.89,219.08,142.00,58.00,27.00
grapefruit,12.89,219.09,155.00,72.00,20.00
grapefruit,12.89,219.09,144.00,72.00,13.00
grapefruit,12.89,219.12,154.00,82.00,14.00
grapefruit,12.89,219.12,163.00,73.00,18.00
grapefruit,12.89,219.13,147.00,57.00,13.00
grapefruit,12.90,219.14,150.00,77.00,24.00
grapefruit,12.90,219.17,144.00,54.00,10.00
grapefruit,12.90,219.19,149.00,68.00,10.00
grapefruit,12.90,219.20,151.00,50.00,3.00
grapefruit,12.90,219.20,144.00,79.00,18.00
grapefruit,12.90,219.24,146.00,67.00,20.00
grapefruit,12.90,219.25,170.00,83.00,20.00
grapefruit,12.90,219.26,144.00,71.00,16.00
grapefruit,12.90,219.27,151.00,64.00,24.00
grapefruit,12.90,219.28,149.00,80.00,22.00
grapefruit,12.90,219.30,150.00,71.00,11.00
grapefruit,12.90,219.31,143.00,64.00,17.00
grapefruit,12.91,219.32,166.00,83.00,25.00
grapefruit,12.91,219.35,134.00,67.00,13.00
grapefruit,12.91,219.38,162.00,79.00,22.00
grapefruit,12.91,219.43,139.00,69.00,2.00
grapefruit,12.91,219.47,144.00,81.00,2.00
grapefruit,12.91,219.48,154.00,70.00,14.00
grapefruit,12.91,219.55,145.00,61.00,2.00
grapefruit,12.92,219.55,162.00,77.00,2.00
grapefruit,12.92,219.60,158.00,69.00,17.00
grapefruit,12.92,219.61,146.00,66.00,21.00
grapefruit,12.92,219.61,168.00,81.00,31.00
grapefruit,12.93,219.61,143.00,57.00,2.00
grapefruit,12.93,219.63,158.00,79.00,30.00
grapefruit,12.93,219.63,163.00,64.00,25.00
grapefruit,12.93,219.63,155.00,76.00,6.00
grapefruit,12.93,219.64,156.00,62.00,34.00
grapefruit,12.93,219.65,160.00,80.00,20.00
grapefruit,12.93,219.68,151.00,71.00,22.00
grapefruit,12.94,219.70,150.00,77.00,19.00
grapefruit,12.94,219.71,137.00,79.00,21.00
grapefruit,12.94,219.72,154.00,85.00,17.00
grapefruit,12.94,219.73,170.00,87.00,11.00
grapefruit,12.94,219.74,147.00,54.00,17.00
grapefruit,12.94,219.74,158.00,71.00,39.00
grapefruit,12.94,219.81,157.00,46.00,22.00
grapefruit,12.94,219.86,160.00,79.00,8.00
grapefruit,12.94,219.89,121.00,80.00,19.00
grapefruit,12.95,219.93,149.00,70.00,30.00
grapefruit,12.95,219.94,151.00,57.00,2.00
grapefruit,12.95,219.95,158.00,91.00,19.00
grapefruit,12.95,220.01,159.00,72.00,21.00
grapefruit,12.95,220.02,145.00,95.00,21.00
grapefruit,12.95,220.04,146.00,68.00,6.00
grapefruit,12.95,220.10,146.00,68.00,2.00
grapefruit,12.95,220.15,161.00,60.00,2.00
grapefruit,12.96,220.25,158.00,72.00,12.00
grapefruit,12.96,220.27,144.00,81.00,34.00
grapefruit,12.96,220.27,150.00,72.00,21.00
grapefruit,12.96,220.31,168.00,74.00,18.00
grapefruit,12.96,220.33,148.00,80.00,24.00
grapefruit,12.96,220.33,147.00,76.00,42.00
grapefruit,12.96,220.35,144.00,80.00,28.00
grapefruit,12.96,220.37,152.00,87.00,31.00
grapefruit,12.97,220.38,148.00,59.00,13.00
grapefruit,12.97,220.39,158.00,50.00,22.00
grapefruit,12.97,220.39,152.00,80.00,18.00
grapefruit,12.97,220.41,134.00,65.00,9.00
grapefruit,12.97,220.42,149.00,76.00,10.00
grapefruit,12.97,220.47,157.00,71.00,27.00
grapefruit,12.97,220.49,168.00,73.00,2.00
grapefruit,12.97,220.49,157.00,63.00,17.00
grapefruit,12.97,220.57,147.00,78.00,9.00
grapefruit,12.97,220.59,165.00,78.00,2.00
grapefruit,12.97,220.64,142.00,71.00,11.00
grapefruit,12.97,220.65,130.00,54.00,34.00
grapefruit,12.98,220.66,154.00,84.00,10.00
grapefruit,12.98,220.67,160.00,65.00,10.00
grapefruit,12.99,220.72,159.00,64.00,17.00
grapefruit,12.99,220.74,161.00,69.00,25.00
grapefruit,12.99,220.76,150.00,85.00,12.00
grapefruit,12.99,220.76,155.00,65.00,14.00
grapefruit,12.99,220.81,156.00,61.00,2.00
grapefruit,12.99,220.81,142.00,67.00,2.00
grapefruit,12.99,220.87,143.00,91.00,21.00
grapefruit,13.00,220.88,142.00,88.00,11.00
grapefruit,13.00,220.90,146.00,67.00,25.00
grapefruit,13.00,220.93,166.00,58.00,28.00
grapefruit,13.00,220.96,144.00,73.00,15.00
grapefruit,13.00,220.98,140.00,85.00,19.00
grapefruit,13.00,220.98,164.00,63.00,18.00
grapefruit,13.01,220.99,158.00,84.00,7.00
grapefruit,13.01,221.02,130.00,85.00,18.00
grapefruit,13.01,221.02,147.00,69.00,21.00
grapefruit,13.01,221.03,160.00,71.00,21.00
grapefruit,13.01,221.04,151.00,76.00,18.00
grapefruit,13.01,221.05,162.00,67.00,2.00
grapefruit,13.02,221.06,153.00,70.00,22.00
grapefruit,13.02,221.07,168.00,61.00,27.00
grapefruit,13.02,221.07,143.00,75.00,20.00
grapefruit,13.02,221.10,136.00,66.00,2.00
grapefruit,13.02,221.11,141.00,76.00,2.00
grapefruit,13.02,221.13,162.00,76.00,18.00
grapefruit,13.02,221.13,164.00,69.00,34.00
grapefruit,13.03,221.14,154.00,78.00,22.00
grapefruit,13.03,221.14,138.00,54.00,7.00
grapefruit,13.03,221.17,147.00,62.00,4.00
grapefruit,13.03,221.18,156.00,67.00,15.00
grapefruit,13.03,221.19,172.00,78.00,19.00
grapefruit,13.03,221.21,165.00,66.00,19.00
grapefruit,13.04,221.22,148.00,60.00,14.00
grapefruit,13.04,221.25,168.00,62.00,13.00
grapefruit,13.04,221.26,153.00,82.00,6.00
grapefruit,13.04,221.26,161.00,79.00,24.00
grapefruit,13.04,221.29,144.00,74.00,13.00
grapefruit,13.04,221.29,138.00,54.00,23.00
grapefruit,13.04,221.30,139.00,73.00,19.00
grapefruit,13.04,221.31,161.00,67.00,18.00
grapefruit,13.05,221.32,157.00,68.00,28.00
grapefruit,13.05,221.33,155.00,73.00,6.00
grapefruit,13.05,221.34,146.00,87.00,2.00
grapefruit,13.05,221.34,143.00,79.00,23.00
grapefruit,13.05,221.36,164.00,76.00,16.00
